id,url,title,description,priority,topic,topicid,stemd,topTerms,topStems
http://www.melbcruises.com.au/,http://www.melbcruises.com.au/,Melbourne River Cruises,"Yarra river boat cruises for sightseeing, ferry services, cruising restaurant, corporate and private function facilities.",-1,Top/Regional/Oceania/Australia/Victoria/Localities/M/Melbourne_CBD/Travel_and_Tourism/Travel_Services/Tour_Operators,top_regional_oceania_australia_victoria_localities_m_melbourne_cbd_travel_and_tourism_travel_services_tour_operators,"top region oceania australia victoria local m melbourn cbd travel and tourism travel servic tour operatorsyarra river boat cruis for sightseeing, ferri services, cruis restaurant, corpor and privat function facilities.melbourn river cruis",,"cruises, "
http://www.bunyiptours.com/,http://www.bunyiptours.com/,Bunyip Tours,"Provide a variety of trips with a focus on environmental responsibility. Offers a profile and details of tours, packages and booking information.",-1,Top/Regional/Oceania/Australia/Victoria/Localities/M/Melbourne_CBD/Travel_and_Tourism/Travel_Services/Tour_Operators,top_regional_oceania_australia_victoria_localities_m_melbourne_cbd_travel_and_tourism_travel_services_tour_operators,"top region oceania australia victoria local m melbourn cbd travel and tourism travel servic tour operatorsprovid a varieti of trip with a focus on environment responsibility. offer a profil and detail of tours, packag and book information.bunyip tour",,"tour, "
http://www.greciantours.com.au/,http://www.greciantours.com.au/,Grecian Tours Pty Ltd,Travel and tour company that has been operating since 1980. It is positioned in the heart of Melbourne s central business district.,-1,Top/Regional/Oceania/Australia/Victoria/Localities/M/Melbourne_CBD/Travel_and_Tourism/Travel_Services/Travel_Agents,top_regional_oceania_australia_victoria_localities_m_melbourne_cbd_travel_and_tourism_travel_services_travel_agents,top region oceania australia victoria local m melbourn cbd travel and tourism travel servic travel agentstravel and tour compani that has been oper sinc 1980. it is posit in the heart of melbourn s central busi district.grecian tour pti ltd,,"travel, "
http://www.visiontours.com.au/,http://www.visiontours.com.au/,Vision Tours,"Travel agent specialising in the sale of discount international airfares, holiday packages and domestic travel. Details of discount airfares available.",-1,Top/Regional/Oceania/Australia/Victoria/Localities/M/Melbourne_CBD/Travel_and_Tourism/Travel_Services/Travel_Agents,top_regional_oceania_australia_victoria_localities_m_melbourne_cbd_travel_and_tourism_travel_services_travel_agents,"top region oceania australia victoria local m melbourn cbd travel and tourism travel servic travel agentstravel agent specialis in the sale of discount intern airfares, holiday packag and domest travel. detail of discount airfar available.vis tour","travel, ","travel, "
http://www.nntravel.com.au/,http://www.nntravel.com.au/,National Network Travel,Travel agent. Has details of tours available.,-1,Top/Regional/Oceania/Australia/Victoria/Localities/M/Melbourne_CBD/Travel_and_Tourism/Travel_Services/Travel_Agents,top_regional_oceania_australia_victoria_localities_m_melbourne_cbd_travel_and_tourism_travel_services_travel_agents,top region oceania australia victoria local m melbourn cbd travel and tourism travel servic travel agentstravel agent. has detail of tour available.n network travel,"travel, ","travel, "
http://www.meltonstdoms.bigpondhosting.com/,http://www.meltonstdoms.bigpondhosting.com/,St. Dominic's Catholic Parish,Has information about the Church and contact details.,-1,Top/Regional/Oceania/Australia/Victoria/Localities/M/Melton,top_regional_oceania_australia_victoria_localities_m_melton,top region oceania australia victoria local m meltonha inform about the church and contact details.st. domin cathol parish,,
http://www.rootsweb.ancestry.com/~ausmfhg/,http://www.rootsweb.ancestry.com/~ausmfhg/,Melton Family History Group,Community group assisting with family history research with regular meetings.,-1,Top/Regional/Oceania/Australia/Victoria/Localities/M/Melton,top_regional_oceania_australia_victoria_localities_m_melton,top region oceania australia victoria local m meltoncommun group assist with famili histori research with regular meetings.melton famili histori group,,
http://www.beaufortgc.org.au/,http://www.beaufortgc.org.au/,Beaufort Gliding Club,Provides initial and advanced training in glider flying. Operates from Bacchus Marsh Aerodrome near Melbourne.,-1,Top/Regional/Oceania/Australia/Victoria/Localities/M/Melton,top_regional_oceania_australia_victoria_localities_m_melton,top region oceania australia victoria local m meltonprovid initi and advanc train in glider flying. oper from bacchus marsh aerodrom near melbourne.beaufort glide club,,
http://www.donahomes.com.au/,http://www.donahomes.com.au/,Dona Homes - Project Home Builder,Homes designed to suit your lifestyle built in Melbourne and most regional areas. Provides floor plans and a virtual tour.,-1,Top/Regional/Oceania/Australia/Victoria/Localities/M/Melton/Business_and_Economy,top_regional_oceania_australia_victoria_localities_m_melton_business_and_economy,top region oceania australia victoria local m melton busi and economyhom design to suit your lifestyl built in melbourn and most region areas. provid floor plan and a virtual tour.dona home - project home builder,,
http://www.gmmotorsport.com/,http://www.gmmotorsport.com/,GM Motorsport,"Advanced tuning, engine parts and specialised development for high-performance engines.",-1,Top/Regional/Oceania/Australia/Victoria/Localities/M/Melton/Business_and_Economy,top_regional_oceania_australia_victoria_localities_m_melton_business_and_economy,"top region oceania australia victoria local m melton busi and economyadvanc tuning, engin part and specialis develop for high-perform engines.gm motorsport",,
http://www.toolern.com.au/,http://www.toolern.com.au/,Toolern Engineering Supplies,"Supplies air springs and suspension. Contains profile, applications, and products.",-1,Top/Regional/Oceania/Australia/Victoria/Localities/M/Melton/Business_and_Economy,top_regional_oceania_australia_victoria_localities_m_melton_business_and_economy,"top region oceania australia victoria local m melton busi and economysuppli air spring and suspension. contain profile, applications, and products.toolern engin suppli",,
http://www.ultralite.com.au/,http://www.ultralite.com.au/,Ultra Lite,"Weight loss program. Includes articles, and program details.",-1,Top/Regional/Oceania/Australia/Victoria/Localities/M/Melton/Business_and_Economy,top_regional_oceania_australia_victoria_localities_m_melton_business_and_economy,"top region oceania australia victoria local m melton busi and economyweight loss program. includ articles, and program details.ultra lite",,
http://www.kurunjangsc.vic.edu.au/,http://www.kurunjangsc.vic.edu.au/,Kurunjang Secondary College,Includes information about the school and a list of available teaching positions.,-1,Top/Regional/Oceania/Australia/Victoria/Localities/M/Melton/Education,top_regional_oceania_australia_victoria_localities_m_melton_education,top region oceania australia victoria local m melton educationinclud inform about the school and a list of avail teach positions.kurunjang secondari colleg,,
http://www.meltonsc.vic.edu.au/,http://www.meltonsc.vic.edu.au/,Melton Secondary College,Information about the school and a newsletter.,-1,Top/Regional/Oceania/Australia/Victoria/Localities/M/Melton/Education,top_regional_oceania_australia_victoria_localities_m_melton_education,top region oceania australia victoria local m melton educationinform about the school and a newsletter.melton secondari colleg,,
http://www.meltonps.vic.edu.au/,http://www.meltonps.vic.edu.au/,Melton Primary School,"Includes news, events, organisation, and curriculum and provides information for parents and about enrollment.",-1,Top/Regional/Oceania/Australia/Victoria/Localities/M/Melton/Education,top_regional_oceania_australia_victoria_localities_m_melton_education,"top region oceania australia victoria local m melton educationinclud news, events, organisation, and curriculum and provid inform for parent and about enrollment.melton primari school",,
http://www.stbedes.catholic.edu.au/,http://www.stbedes.catholic.edu.au/,St Bede's College,"Catholic secondary college for boys. Includes school and enrolment information, curriculum, news and old collegians section.",-1,Top/Regional/Oceania/Australia/Victoria/Localities/M/Melton/Education,top_regional_oceania_australia_victoria_localities_m_melton_education,"top region oceania australia victoria local m melton educationcathol secondari colleg for boys. includ school and enrol information, curriculum, news and old collegian section.st bede colleg",,
http://www.sdmelton.catholic.edu.au/,http://www.sdmelton.catholic.edu.au/,St. Dominic's School,"Catholic primary school. Curriculum, picture gallery and parish contact details.",-1,Top/Regional/Oceania/Australia/Victoria/Localities/M/Melton/Education,top_regional_oceania_australia_victoria_localities_m_melton_education,"top region oceania australia victoria local m melton educationcathol primari school. curriculum, pictur galleri and parish contact details.st. domin school",,
http://lucid.com.au/,http://lucid.com.au/,Lucid Web Design,"Offers website design, development and hosting services.",-1,Top/Regional/Oceania/Australia/Victoria/Localities/M/Melton_South,top_regional_oceania_australia_victoria_localities_m_melton_south,"top region oceania australia victoria local m melton southoff websit design, develop and host services.lucid web design",,
http://www.sameltonsth.catholic.edu.au/,http://www.sameltonsth.catholic.edu.au/,St Anthony of Padua,Catholic primary school. Picture of the school and summary of educational opportunities.,-1,Top/Regional/Oceania/Australia/Victoria/Localities/M/Melton_South/Education,top_regional_oceania_australia_victoria_localities_m_melton_south_education,top region oceania australia victoria local m melton south educationcathol primari school. pictur of the school and summari of educ opportunities.st anthoni of padua,,
http://www.crcmelton.com.au/,http://www.crcmelton.com.au/,Catholic Regional College Melton,The college is a member of a four school complex. The Melton sector devotes all of its facilities to students at year 7 - 10 level.,-1,Top/Regional/Oceania/Australia/Victoria/Localities/M/Melton_West/Education,top_regional_oceania_australia_victoria_localities_m_melton_west_education,top region oceania australia victoria local m melton west educationth colleg is a member of a four school complex. the melton sector devot all of it facil to student at year 7 - 10 level.cathol region colleg melton,,"melton, "
http://www.scmeltonwest.catholic.edu.au/,http://www.scmeltonwest.catholic.edu.au/,St. Catherine's Primary School,Catholic primary school.,-1,Top/Regional/Oceania/Australia/Victoria/Localities/M/Melton_West/Education,top_regional_oceania_australia_victoria_localities_m_melton_west_education,top region oceania australia victoria local m melton west educationcathol primari school.st. catherin primari school,,
http://www.mentonehockey.org.au/,http://www.mentonehockey.org.au/,Mentone Hockey Club,"Fields junior, men s, women s and veteran s teams. Newsletter, teams, fixtures, results, awards and social activities.",-1,Top/Regional/Oceania/Australia/Victoria/Localities/M/Mentone,top_regional_oceania_australia_victoria_localities_m_mentone,"top region oceania australia victoria local m mentonefield junior, men s, women s and veteran s teams. newsletter, teams, fixtures, results, award and social activities.menton hockey club",,"s, "
http://www.pegulan.com.au/,http://www.pegulan.com.au/,Pegulan Floor Coverings,Supplier of high synthesis flooring. Includes a list of retailers and a description of the recommended care and maintenance procedures.,-1,Top/Regional/Oceania/Australia/Victoria/Localities/M/Mentone/Business_and_Economy,top_regional_oceania_australia_victoria_localities_m_mentone_business_and_economy,top region oceania australia victoria local m menton busi and economysuppli of high synthesi flooring. includ a list of retail and a descript of the recommend care and mainten procedures.pegulan floor cover,,
http://www.christmaskingdom.com.au/,http://www.christmaskingdom.com.au/,Christmas Kingdom,"Supplier of Christmas decorations, ornaments trees and other accessories, with online shopping.",-1,Top/Regional/Oceania/Australia/Victoria/Localities/M/Mentone/Business_and_Economy,top_regional_oceania_australia_victoria_localities_m_mentone_business_and_economy,"top region oceania australia victoria local m menton busi and economysuppli of christma decorations, ornament tree and other accessories, with onlin shopping.christma kingdom",,
http://www.kilbreda.vic.edu.au/,http://www.kilbreda.vic.edu.au/,Kilbreda College,"Catholic secondary school for girls, founded in 1904 administered by the Brigidine Sisters.",-1,Top/Regional/Oceania/Australia/Victoria/Localities/M/Mentone/Education,top_regional_oceania_australia_victoria_localities_m_mentone_education,"top region oceania australia victoria local m menton educationcathol secondari school for girls, found in 1904 administ by the brigidin sisters.kilbreda colleg",,
http://www.mgsc.vic.edu.au/,http://www.mgsc.vic.edu.au/,Mentone Girls Secondary College,"Newsletter, calendar of events, information about the college and curriculum.",-1,Top/Regional/Oceania/Australia/Victoria/Localities/M/Mentone/Education,top_regional_oceania_australia_victoria_localities_m_mentone_education,"top region oceania australia victoria local m menton educationnewsletter, calendar of events, inform about the colleg and curriculum.menton girl secondari colleg",,
http://www.mentonegirls.vic.edu.au/,http://www.mentonegirls.vic.edu.au/,Mentone Girls' Grammar School,"K-12 school for girls. School overview, philosophy, history, scholarships, events and programs.",-1,Top/Regional/Oceania/Australia/Victoria/Localities/M/Mentone/Education,top_regional_oceania_australia_victoria_localities_m_mentone_education,"top region oceania australia victoria local m menton educationk-12 school for girls. school overview, philosophy, history, scholarships, event and programs.menton girl grammar school",,"school, "
http://www.weddingchapel.com.au/,http://www.weddingchapel.com.au/,St Cuthbert's Wedding Chapel - Menzies Creek,"Restored wedding chapel set amid golden oaks in Menzies Creek in the heart of the beautiful Dandenong Ranges, close to many popular reception venues and restaurants. History, photos, locality map and contact details.",-1,Top/Regional/Oceania/Australia/Victoria/Localities/M/Menzies_Creek,top_regional_oceania_australia_victoria_localities_m_menzies_creek,"top region oceania australia victoria local m menzi creekrestor wed chapel set amid golden oak in menzi creek in the heart of the beauti dandenong ranges, close to mani popular recept venu and restaurants. history, photos, local map and contact details.st cuthbert wed chapel - menzi creek",,
http://www.mmf.com.au/,http://www.mmf.com.au/,Meredith Music Festival,"Alternative music festival, held annually in mid-December. Overview, band list, FAQ, history, picture gallery and mailing list.",-1,Top/Regional/Oceania/Australia/Victoria/Localities/M/Meredith/Arts_and_Entertainment,top_regional_oceania_australia_victoria_localities_m_meredith_arts_and_entertainment,"top region oceania australia victoria local m meredith art and entertainmentaltern music festival, held annual in mid-december. overview, band list, faq, history, pictur galleri and mail list.meredith music festiv",,
http://www.meredithnursery.com.au/,http://www.meredithnursery.com.au/,Meredith Wholesale Nursery,"Production nursery selling to both retail and wholesale markets. Catalogue, photos, price schedule, and hints.",-1,Top/Regional/Oceania/Australia/Victoria/Localities/M/Meredith/Business_and_Economy,top_regional_oceania_australia_victoria_localities_m_meredith_business_and_economy,"top region oceania australia victoria local m meredith busi and economyproduct nurseri sell to both retail and wholesal markets. catalogue, photos, price schedule, and hints.meredith wholesal nurseri",,
http://www.metungtourism.com.au/,http://www.metungtourism.com.au/,Metung Visitor Information,"Tourism guide provided by the local Visitor Information Centre, including accommodation, activities, boating, dining, galleries, news and events.",-1,Top/Regional/Oceania/Australia/Victoria/Localities/M/Metung/Travel_and_Tourism,top_regional_oceania_australia_victoria_localities_m_metung_travel_and_tourism,"top region oceania australia victoria local m metung travel and tourismtour guid provid by the local visitor inform centre, includ accommodation, activities, boating, dining, galleries, news and events.metung visitor inform",,
http://www.akoraflats.com/,http://www.akoraflats.com/,Akora Holiday Flats,"Self-contained vacation rental flats that permit pets. Includes information, photos, rates, location, and contact details.",-1,Top/Regional/Oceania/Australia/Victoria/Localities/M/Metung/Travel_and_Tourism/Accommodation,top_regional_oceania_australia_victoria_localities_m_metung_travel_and_tourism_accommodation,"top region oceania australia victoria local m metung travel and tourism accommodationself-contain vacat rental flat that permit pets. includ information, photos, rates, location, and contact details.akora holiday flat",,
http://www.themoorings.com.au/,http://www.themoorings.com.au/,The Moorings at Metung,Accommodation set in the village of Metung on the shores of the Gippsland Lakes.,-1,Top/Regional/Oceania/Australia/Victoria/Localities/M/Metung/Travel_and_Tourism/Accommodation,top_regional_oceania_australia_victoria_localities_m_metung_travel_and_tourism_accommodation,top region oceania australia victoria local m metung travel and tourism accommodationaccommod set in the villag of metung on the shore of the gippsland lakes.th moor at metung,,"metung, "
http://www.metungholidayvillas.com/,http://www.metungholidayvillas.com/,Metung Holiday Villas,"Describes features, facilities, rates and local activities.",-1,Top/Regional/Oceania/Australia/Victoria/Localities/M/Metung/Travel_and_Tourism/Accommodation,top_regional_oceania_australia_victoria_localities_m_metung_travel_and_tourism_accommodation,"top region oceania australia victoria local m metung travel and tourism accommodationdescrib features, facilities, rate and local activities.metung holiday villa",,
http://www.metungaccommodation.com/,http://www.metungaccommodation.com/,Metung Accommodation,"Accommodation booking service. Details of apartments, bed and breakfasts, and holiday homes available.",-1,Top/Regional/Oceania/Australia/Victoria/Localities/M/Metung/Travel_and_Tourism/Accommodation,top_regional_oceania_australia_victoria_localities_m_metung_travel_and_tourism_accommodation,"top region oceania australia victoria local m metung travel and tourism accommodationaccommod book service. detail of apartments, bed and breakfasts, and holiday home available.metung accommod",,
http://www.milduracountrymusic.com.au/,http://www.milduracountrymusic.com.au/,Mildura Country Music Festival,"Annual public event held in September/October, focusing on independent and local talent. Includes media reports, programs, artist and award guides, and ticket and venue information.",-1,Top/Regional/Oceania/Australia/Victoria/Localities/M/Mildura/Arts_and_Entertainment,top_regional_oceania_australia_victoria_localities_m_mildura_arts_and_entertainment,"top region oceania australia victoria local m mildura art and entertainmentannu public event held in september/october, focus on independ and local talent. includ media reports, programs, artist and award guides, and ticket and venu information.mildura countri music festiv",,
http://www.deakincinema.com.au/,http://www.deakincinema.com.au/,Deakin Cinema Complex,Mildura s only permanent cinema. Has four screens and THX certified sound.,-1,Top/Regional/Oceania/Australia/Victoria/Localities/M/Mildura/Arts_and_Entertainment,top_regional_oceania_australia_victoria_localities_m_mildura_arts_and_entertainment,top region oceania australia victoria local m mildura art and entertainmentmildura s onli perman cinema. has four screen and thx certifi sound.deakin cinema complex,,
http://www.sunraysiascouts.org.au/gangshow/,http://www.sunraysiascouts.org.au/gangshow/,Sunraysia Gang Show,"Annual musical, dance and comedic show, performed by local scouting and guiding members. Includes session information, past programs, and photo galleries.",-1,Top/Regional/Oceania/Australia/Victoria/Localities/M/Mildura/Arts_and_Entertainment,top_regional_oceania_australia_victoria_localities_m_mildura_arts_and_entertainment,"top region oceania australia victoria local m mildura art and entertainmentannu musical, danc and comed show, perform by local scout and guid members. includ session information, past programs, and photo galleries.sunraysia gang show",,
http://www.artsmildura.com.au/Jazz-Food-and-Wine-Festival/HOME.aspx,http://www.artsmildura.com.au/Jazz-Food-and-Wine-Festival/HOME.aspx,"Mildura Jazz, Food and Wine Festival","Victoria s second largest Jazz festival, featuring many hours of free entertainment.",-1,Top/Regional/Oceania/Australia/Victoria/Localities/M/Mildura/Arts_and_Entertainment,top_regional_oceania_australia_victoria_localities_m_mildura_arts_and_entertainment,"top region oceania australia victoria local m mildura art and entertainmentvictoria s second largest jazz festival, featur mani hour of free entertainment.mildura jazz, food and wine festiv",,
http://www.blueprintconsulting.com.au/,http://www.blueprintconsulting.com.au/,Blueprint Consulting Services,"Business planning for horticulturalists, farmers and agribusiness and conference management services.",-1,Top/Regional/Oceania/Australia/Victoria/Localities/M/Mildura/Business_and_Economy,top_regional_oceania_australia_victoria_localities_m_mildura_business_and_economy,"top region oceania australia victoria local m mildura busi and economybusi plan for horticulturalists, farmer and agribusi and confer manag services.blueprint consult servic",,
http://www.hesco.com.au/,http://www.hesco.com.au/,Hesco Hydraulic and Pneumatic Equipment,Manufacture and supply a range of hydraulic vineyard equipment including cane strippers. Product details and contact information.,-1,Top/Regional/Oceania/Australia/Victoria/Localities/M/Mildura/Business_and_Economy,top_regional_oceania_australia_victoria_localities_m_mildura_business_and_economy,top region oceania australia victoria local m mildura busi and economymanufactur and suppli a rang of hydraul vineyard equip includ cane strippers. product detail and contact information.hesco hydraul and pneumat equip,,
http://www.malleefoods.com.au/,http://www.malleefoods.com.au/,Mallee Food Distributors,Mallee Food Distributors is one of North West Victoria s leading food service distributors.,-1,Top/Regional/Oceania/Australia/Victoria/Localities/M/Mildura/Business_and_Economy,top_regional_oceania_australia_victoria_localities_m_mildura_business_and_economy,top region oceania australia victoria local m mildura busi and economymalle food distributor is one of north west victoria s lead food servic distributors.malle food distributor,,
http://www.casualcollections.com.au/,http://www.casualcollections.com.au/,Casual Collections,Specialises in baby wear and children s clothes - sizes 0000 to 14.,-1,Top/Regional/Oceania/Australia/Victoria/Localities/M/Mildura/Business_and_Economy,top_regional_oceania_australia_victoria_localities_m_mildura_business_and_economy,top region oceania australia victoria local m mildura busi and economyspecialis in babi wear and children s cloth - size 0000 to 14.casual collect,,
http://www.tnmarketing.com.au/,http://www.tnmarketing.com.au/,Total Net Marketing,Offers web design and hosting services. Includes hosting plans and portfolio of past work.,-1,Top/Regional/Oceania/Australia/Victoria/Localities/M/Mildura/Business_and_Economy,top_regional_oceania_australia_victoria_localities_m_mildura_business_and_economy,top region oceania australia victoria local m mildura busi and economyoff web design and host services. includ host plan and portfolio of past work.tot net market,,
http://www.scba.com.au/,http://www.scba.com.au/,Southern Cross Business Advisers Pty Ltd,"Firm of accountants, financial planners, tax specialists and succession planners.",-1,Top/Regional/Oceania/Australia/Victoria/Localities/M/Mildura/Business_and_Economy,top_regional_oceania_australia_victoria_localities_m_mildura_business_and_economy,"top region oceania australia victoria local m mildura busi and economyfirm of accountants, financi planners, tax specialist and success planners.southern cross busi advis pti ltd",,
http://www.sunitafe.edu.au/,http://www.sunitafe.edu.au/,Sunraysia Institute of TAFE,Local technical college affiliated with LaTrobe University. Includes list of courses and services offered.,-1,Top/Regional/Oceania/Australia/Victoria/Localities/M/Mildura/Education,top_regional_oceania_australia_victoria_localities_m_mildura_education,top region oceania australia victoria local m mildura educationloc technic colleg affili with latrob university. includ list of cours and servic offered.sunraysia institut of tafe,,
http://www.milduraps.vic.edu.au/,http://www.milduraps.vic.edu.au/,Mildura Primary School,"Teaches years K-6. Contains teaching resources, special events and projects, school history and photos.",-1,Top/Regional/Oceania/Australia/Victoria/Localities/M/Mildura/Education,top_regional_oceania_australia_victoria_localities_m_mildura_education,"top region oceania australia victoria local m mildura educationteach year k-6. contain teach resources, special event and projects, school histori and photos.mildura primari school",,
http://www.milsen.vic.edu.au/,http://www.milsen.vic.edu.au/,Mildura Senior College,"School for years 11 and 12. Includes newsletters, events, library, photo gallery, student pages and links.",-1,Top/Regional/Oceania/Australia/Victoria/Localities/M/Mildura/Education,top_regional_oceania_australia_victoria_localities_m_mildura_education,"top region oceania australia victoria local m mildura educationschool for year 11 and 12. includ newsletters, events, library, photo gallery, student page and links.mildura senior colleg",,
http://www.sjcmda.vic.edu.au/,http://www.sjcmda.vic.edu.au/,St. Joseph's College,"Catholic co-educational secondary college, for years 7 to 12.",-1,Top/Regional/Oceania/Australia/Victoria/Localities/M/Mildura/Education,top_regional_oceania_australia_victoria_localities_m_mildura_education,"top region oceania australia victoria local m mildura educationcathol co-educ secondari college, for year 7 to 12.st. joseph colleg",,
http://www.msps.vic.edu.au/,http://www.msps.vic.edu.au/,Mildura South Primary School,State primary school.,-1,Top/Regional/Oceania/Australia/Victoria/Localities/M/Mildura/Education,top_regional_oceania_australia_victoria_localities_m_mildura_education,top region oceania australia victoria local m mildura educationst primari school.mildura south primari school,,
http://www.shmildura.catholic.edu.au/,http://www.shmildura.catholic.edu.au/,Sacred Heart Primary School,"Catholic primary school. School handbook, calendar and newsletter.",-1,Top/Regional/Oceania/Australia/Victoria/Localities/M/Mildura/Education,top_regional_oceania_australia_victoria_localities_m_mildura_education,"top region oceania australia victoria local m mildura educationcathol primari school. school handbook, calendar and newsletter.sacr heart primari school",,
http://web.spmildura.catholic.edu.au/,http://web.spmildura.catholic.edu.au/,St Paul's Primary School,Largest Catholic primary school in the Sunraysia district. Newsletter and information for parents.,-1,Top/Regional/Oceania/Australia/Victoria/Localities/M/Mildura/Education,top_regional_oceania_australia_victoria_localities_m_mildura_education,top region oceania australia victoria local m mildura educationlargest cathol primari school in the sunraysia district. newslett and inform for parents.st paul primari school,,
http://www.hendersoncollege.com.au/,http://www.hendersoncollege.com.au/,Henderson College Christian School,Small Christian school for students from prep to year ten.,-1,Top/Regional/Oceania/Australia/Victoria/Localities/M/Mildura/Education,top_regional_oceania_australia_victoria_localities_m_mildura_education,top region oceania australia victoria local m mildura educationsmal christian school for student from prep to year ten.henderson colleg christian school,,
http://www.mildurabase.com.au/,http://www.mildurabase.com.au/,Mildura Base Hospital,"146 bed tertiary teaching hospital, located just outside of the city center.",-1,Top/Regional/Oceania/Australia/Victoria/Localities/M/Mildura/Health,top_regional_oceania_australia_victoria_localities_m_mildura_health,"top region oceania australia victoria local m mildura health146 bed tertiari teach hospital, locat just outsid of the citi center.mildura base hospit",,
http://www.sunraysiaaeromodellers.org.au/,http://www.sunraysiaaeromodellers.org.au/,Sunraysia Aeromodellers,"Model aviation club for powered and fixed wing aircraft, gliders, helicopters. Includes newsletter, photos, information and links.",-1,Top/Regional/Oceania/Australia/Victoria/Localities/M/Mildura/Recreation_and_Sports,top_regional_oceania_australia_victoria_localities_m_mildura_recreation_and_sports,"top region oceania australia victoria local m mildura recreat and sportsmodel aviat club for power and fix wing aircraft, gliders, helicopters. includ newsletter, photos, inform and links.sunraysia aeromodel",,
http://www.milduraskiclub.org/,http://www.milduraskiclub.org/,Mildura Ski Club,Water sports club. Includes listing of committee members and details of the annual ski race.,-1,Top/Regional/Oceania/Australia/Victoria/Localities/M/Mildura/Recreation_and_Sports,top_regional_oceania_australia_victoria_localities_m_mildura_recreation_and_sports,top region oceania australia victoria local m mildura recreat and sportswat sport club. includ list of committe member and detail of the annual ski race.mildura ski club,,
http://users.mildura.net.au/users/,http://users.mildura.net.au/users/,Mildura.net Members' Pages,A list of users with pages hosted by Mildura.net.,-1,Top/Regional/Oceania/Australia/Victoria/Localities/M/Mildura/Society_and_Culture,top_regional_oceania_australia_victoria_localities_m_mildura_society_and_culture,top region oceania australia victoria local m mildura societi and culturea list of user with page host by mildura.net.mildura.net member page,,
http://netministries.org/see/churches/ch23946?frame=N,http://netministries.org/see/churches/ch23946?frame=N,Parish of St Alban The Martyr,"A Traditional Anglican parish based in Mildura, with a chapel in Birdwoodton. Includes worship information, schedule of services and contact information. Member of the Traditional Anglican Communion.",-1,Top/Regional/Oceania/Australia/Victoria/Localities/M/Mildura/Society_and_Culture,top_regional_oceania_australia_victoria_localities_m_mildura_society_and_culture,"top region oceania australia victoria local m mildura societi and culturea tradit anglican parish base in mildura, with a chapel in birdwoodton. includ worship information, schedul of servic and contact information. member of the tradit anglican communion.parish of st alban the martyr",,
http://www.sunraysia-resort.com.au/,http://www.sunraysia-resort.com.au/,Sunraysia Resort,Offers self-contained apartments with kitchen and laundry facilities. Includes rates and description of the accommodation.,-1,Top/Regional/Oceania/Australia/Victoria/Localities/M/Mildura/Travel_and_Tourism/Accommodation,top_regional_oceania_australia_victoria_localities_m_mildura_travel_and_tourism_accommodation,top region oceania australia victoria local m mildura travel and tourism accommodationoff self-contain apart with kitchen and laundri facilities. includ rate and descript of the accommodation.sunraysia resort,,
http://www.millparkhtsps.vic.edu.au/,http://www.millparkhtsps.vic.edu.au/,Mill Park Heights Primary School,"Government primary school offering school profile, news, upcoming events, policies and contact details.",-1,Top/Regional/Oceania/Australia/Victoria/Localities/M/Mill_Park/Education,top_regional_oceania_australia_victoria_localities_m_mill_park_education,"top region oceania australia victoria local m mill park educationgovern primari school offer school profile, news, upcom events, polici and contact details.mil park height primari school",,
http://www.millparkps.vic.edu.au/,http://www.millparkps.vic.edu.au/,Mill Park Primary School,"State primary school. News, events, information for parents, student work, and learning programs.",-1,Top/Regional/Oceania/Australia/Victoria/Localities/M/Mill_Park/Education,top_regional_oceania_australia_victoria_localities_m_mill_park_education,"top region oceania australia victoria local m mill park educationst primari school. news, events, inform for parents, student work, and learn programs.mil park primari school",,
http://www.sfmillpark.catholic.edu.au/,http://www.sfmillpark.catholic.edu.au/,St. Francis of Assisi School,"Catholic primary school. Features, curriculum, policies, and examples of student work.",-1,Top/Regional/Oceania/Australia/Victoria/Localities/M/Mill_Park/Education,top_regional_oceania_australia_victoria_localities_m_mill_park_education,"top region oceania australia victoria local m mill park educationcathol primari school. features, curriculum, policies, and exampl of student work.st. franci of assisi school",,
http://www.mitchambowls.com/,http://www.mitchambowls.com/,Mitcham Bowling Club,"Information about the organisation, including pennant details, tournaments, social events and links to related bodies.",-1,Top/Regional/Oceania/Australia/Victoria/Localities/M/Mitcham,top_regional_oceania_australia_victoria_localities_m_mitcham,"top region oceania australia victoria local m mitchaminform about the organisation, includ pennant details, tournaments, social event and link to relat bodies.mitcham bowl club",,
http://www.miceastmelb.com.au/,http://www.miceastmelb.com.au/,Migrant Information Centre Eastern Melbourne,Provides a range of services for migrants and refugees living in the eastern suburbs of Melbourne. Information about services offered and client statistics.,-1,Top/Regional/Oceania/Australia/Victoria/Localities/M/Mitcham,top_regional_oceania_australia_victoria_localities_m_mitcham,top region oceania australia victoria local m mitchamprovid a rang of servic for migrant and refuge live in the eastern suburb of melbourne. inform about servic offer and client statistics.migr inform centr eastern melbourn,,
http://www.melbournesportstours.com.au/,http://www.melbournesportstours.com.au/,Melbourne Sports Tours,"Half and full day tours to sporting events and for sporting adventures, including Australian rules football, horse racing, skiing and surfing.",-1,Top/Regional/Oceania/Australia/Victoria/Localities/M/Mitcham,top_regional_oceania_australia_victoria_localities_m_mitcham,"top region oceania australia victoria local m mitchamhalf and full day tour to sport event and for sport adventures, includ australian rule football, hors racing, ski and surfing.melbourn sport tour",,"sports, "
